x,y,t
1.364022119557039225e+00,-1.759424296501576723e+00,2.024686006161314111e+00
6.386564620831402195e+00,-1.285311234719239248e+00,1.019573574029995822e+00
6.869875478444926742e+00,6.029485342912277446e-02,6.350873509661100869e+00
4.573548569215267534e+00,-1.834640046580938488e+00,8.405787969734789256e-01
6.465902887506198127e+00,1.337578006691164667e-01,3.828283707407044378e+00
3.886539767557465552e+00,1.457266598897865695e+00,4.694255693944674235e+00
3.709645490298449033e+00,6.466618372334091980e-01,4.014498303490899644e+00
2.051740563488495539e+00,-1.307572160539115291e+00,4.411297481360610284e+00
4.042927236059611573e+00,-1.412061273973979070e-01,1.134195953761766740e+00
5.661652415545678885e+00,-5.288816124809532226e-01,3.916502108683078687e-01
5.198796344559156068e+00,-4.820385692038509085e-01,3.174673883744665748e+00
2.001070927957982359e+00,-9.384425176621840059e-01,5.931900243748816415e+00
3.611671201826790245e+00,1.496496567400851241e+00,3.004880771230133973e+00
3.790388023409731577e+00,2.989349518777708603e-01,1.551623565735528842e+00
7.025497534939974642e+00,3.922435692729080436e-01,6.347485526292436120e+00
6.534263384014938225e+00,5.584932175095782547e-01,3.185848249561910706e+00
1.966393974540883383e+00,1.978358553320868296e+00,6.658484747108250446e+00
7.711853250973405238e+00,-1.405085921664148252e+00,4.698946194011231370e+00
5.340378437695366465e+00,-8.372759024598872557e-01,9.590761933539493356e-01
4.980974568289417981e+00,5.104515943358749475e-01,6.360115376362039719e+00
2.728382673412624193e+00,4.564991043558537243e-01,6.069964637351743519e+00
4.199649044783089202e+00,-1.693533854501897640e+00,6.189584485185385176e+00
5.164148362006361737e+00,-1.865872477697951393e+00,5.134720269784306623e+00
3.457893092103741850e+00,1.151938289302488538e+00,5.512674753320805365e+00
7.923290819834616805e+00,-1.874114533051068232e+00,3.828522934062285277e+00
1.976974960915552026e+00,-1.695011732142019945e-01,5.974883217430241089e+00
3.770375948797533905e+00,1.733806037052301630e+00,4.052990455109858559e+00
7.101055533453097368e+00,-5.195412009352948779e-01,3.988360207312311889e+00
3.529962613817076100e+00,-4.530526188515930919e-01,2.655064160453246114e+00
4.258653222617819978e+00,4.372553039223054938e-01,1.056878344923355861e+00
4.110610232162966504e+00,1.338836055345846709e-01,1.000513406079971856e+00
1.059003448619885379e+00,-5.449956269081055460e-01,1.251547407008710255e+00
7.026679434954080428e+00,-1.570430357759853290e+00,4.960926609660194053e+00
5.346313521846385974e+00,-1.297242625814288175e+00,8.009628037356653074e-01
2.589974012158790195e+00,9.782941985786774985e-01,5.820987999898355802e+00
7.581200935953140707e+00,1.481752110046832271e-01,6.265999258910637248e-01
3.734585688893874433e+00,7.119753450214307833e-01,3.142898896620595739e+00
2.558191394477691283e+00,-2.347755282018568757e-01,4.540921028345943355e+00
3.054428635384782265e+00,-7.924921016162858045e-01,3.083560735998977176e+00
1.409372041308737611e+00,5.466269362553077826e-01,6.597676280373311331e-01
3.900276186832141612e+00,-2.789606891934943711e-01,1.178055572130952466e+00
7.820407318026815879e+00,-1.741002017024452897e+00,5.028563652114801386e+00
1.759938217669859473e+00,8.420561277954581314e-01,6.691237157780067335e+00
4.484987003183348087e+00,1.304079499337969850e+00,4.026789532596114718e+00
4.313376588100235942e+00,-2.522631999824396232e-01,5.411564449592393800e+00
5.583879252836510432e+00,-6.542716465908364754e-01,5.959121137230578569e+00
2.257622143238832368e+00,-1.619305373189670938e+00,3.913882158676516454e+00
5.642980270195574910e+00,1.017754345451372000e+00,3.553407615066247693e+00
5.217512499637104284e+00,1.021378492971345420e+00,6.780475803681230929e+00
2.889991156582571108e+00,-1.128389566276030820e+00,5.811959975263508049e+00
2.458934169991657370e+00,1.917168260490532017e+00,2.324632961531653663e+00
6.571638966568399631e+00,-6.582038282833111431e-01,3.487482021220812189e+00
6.934980360913158393e+00,-4.530196279988216723e-01,4.170599353664718123e+00
5.933631397918640360e+00,1.278294464742717018e+00,5.262964310078927177e+00
6.501288215444438912e+00,5.957115829797614559e-01,1.720636123637818482e+00
2.150041299910214754e+00,2.726345301963157830e-01,1.152829187486782869e+00
3.040551231854454972e+00,6.652469081402445639e-01,2.794749956528092216e+00
4.056602147471256359e+00,-2.252563767826294416e-01,8.744413797201393557e-01
7.068992756371858199e+00,-9.412322022317649584e-01,6.779095616811436464e+00
4.165112689284917735e+00,-4.052672251456757024e-01,5.111828687092925705e+00
7.707481331075410225e+00,1.736761903725676515e+00,2.443439978804765600e-01
3.790319552342723330e+00,6.976183387172789629e-01,3.239967507031572325e+00
5.582713426485970132e+00,1.654504199051620716e+00,4.457244552060580567e+00
5.634719941905750318e+00,-4.768445343855471918e-01,1.230852858545773199e+00
5.869416952047619596e+00,1.524852848564320684e+00,9.627562353524238281e-01
5.384482149896046010e+00,5.091707373733509456e-01,3.182925308148870425e+00
1.140156663836195738e+00,8.126643677302189950e-01,3.159104957083206378e-01
7.872838764892974517e+00,-1.050717355657200258e+00,6.334723735636901054e+00
5.558458948431573177e+00,-1.458683015885424261e+00,1.484579436688974852e+00
6.059682085074833857e+00,4.529550750898367895e-01,6.175371079241469552e+00
4.632937797563181803e+00,-1.565804666717673932e+00,1.028750024576619904e+00
4.850136335873250104e+00,-6.553477052208021014e-01,3.124525374493980934e+00
2.976287988822273078e+00,1.768163071129233099e+00,2.536520206052708559e+00
7.976146551190338663e+00,-9.353328712221316010e-01,2.032030427862587363e+00
1.000725184367053711e+00,-5.035092059761039351e-01,2.866954540822338249e+00
2.429249117628845767e+00,-1.305657960329607015e-01,5.107807080680408340e+00
3.211675347097899369e+00,-1.466272911942421153e+00,2.185569568600423285e+00
1.199040047145534249e+00,7.432401805076960244e-02,3.078578227548176560e-01
6.982475846532748776e+00,1.558837024897000934e+00,2.238539928931887246e+00
1.216262558546843842e+00,1.085334800766710739e+00,5.511985543765463014e-01
1.272595169019069772e+00,1.779355614040465383e-01,5.800202932733824035e+00
6.359553252849860172e+00,-1.791629917557071128e+00,5.698493695360015820e+00
3.914396307927811236e+00,1.002904565520376767e+00,3.318957344779166263e+00
7.515805059632435281e+00,1.256134330033052304e+00,6.683092430076792434e-01
2.384256080291766722e+00,1.604157165827775788e+00,2.328883145930934706e+00
1.772446072731700406e+00,-1.582799745346540554e+00,1.802041231927961729e+00
3.060963609171625244e+00,-1.937175570586781692e+00,3.217738037101649518e+00
5.765801888311560042e+00,-5.240207940433316836e-01,3.790773613154974075e-01
4.537348048493536012e+00,9.391489896992806230e-01,3.671983406614100609e+00
7.932901958398915987e+00,1.211688250641898446e+00,6.725341770071354475e+00
3.360994178121010645e+00,-1.531758776812688350e+00,6.226486354718980820e+00
1.171794220758472838e+00,-1.657419712399843092e+00,3.763084109769105901e-01
1.905914506394365215e+00,7.756035004431409696e-01,2.254577954490404768e+00
1.061789030000153566e+00,9.814874666395012603e-01,3.379806745044647620e+00
6.572030085207358319e+00,-4.697234015289764031e-02,5.698423859065740338e+00
6.604132960112117701e+00,-1.249976272624052420e+00,4.020998199640872350e+00
1.063621603263689597e+00,1.654800557429157770e+00,6.705138490217644076e+00
3.021371503820165394e+00,-5.472255707991271478e-01,3.222645528925447422e+00
7.766362701079490449e+00,1.884118355229225106e+00,6.993447637050002719e+00
4.627539027412548300e+00,-3.172244394416190438e-01,5.153316928689007703e+00
6.017213110550486022e+00,8.671900334262412358e-01,4.757399004167207401e+00
2.526253660621878616e+00,-1.853613558705199615e+00,2.871302507045579322e+00
5.626672952760483071e+00,-1.880374394635866420e+00,2.203928171396173363e-01
5.243555555999435569e+00,-8.142884681054973761e-01,4.284531169759667080e+00
6.095449944071299697e+00,1.228285132492004550e+00,5.205858407297677459e+00
1.942082752356530495e+00,-8.228584380072452298e-01,6.488947125848547159e+00
7.903578502397210492e+00,-3.459448834821134966e-01,5.930936064600729196e+00
2.743603127439530276e+00,-9.744305055078439359e-01,3.636809612719450691e+00
1.935231939379077115e+00,1.282416124515992184e+00,5.227359951940922400e+00
1.014300391087697761e+00,1.712398468841954902e+00,2.232560100429547001e-01
5.842286341341003997e+00,-7.143805164331111790e-01,5.113817132768867069e+00
7.383651348838827566e+00,7.520888615814063094e-01,6.379179193113852619e+00
1.214671360524644417e+00,-1.215216580594625118e+00,4.292961639505982419e+00
3.992421650280446599e+00,1.104729553403546838e+00,2.364186872031103892e+00
4.235660072339041626e+00,-8.418789050193331569e-01,5.149822401583552534e-01
6.680393570791567370e+00,1.577062064762406735e-01,1.974518747173816147e+00
1.658862477769633248e+00,-1.766518383611637155e+00,3.162904561602713827e+00
6.201823653985710116e+00,-1.020363543464518408e+00,1.696214265653808617e+00
5.140960820529057784e+00,-1.768661257435395484e+00,3.147380845072890843e+00
4.113180250968092366e+00,5.000270261233685787e-01,3.011131443955799458e+00
5.536718026411308280e+00,8.224580456918983984e-02,6.808147624555208610e-01
2.978578304606775085e+00,1.557197166892184015e+00,5.797373371092033878e+00
3.299682783868908231e+00,1.054432096850743683e-01,5.273155878142903319e+00
1.804358250438030886e+00,1.963364319330560992e+00,1.564377198547800996e+00
4.669616998321032497e+00,3.294905326600217066e-02,6.546981636758217427e+00
5.942751543375851320e+00,-1.810101500572913302e+00,6.892199088052596956e+00
2.010223587981417648e+00,-4.745354984256100472e-01,4.942301597132917834e+00
3.065646257556146725e+00,9.180968240179567808e-01,6.733240798978431307e+00
5.027553926646104010e+00,1.190237775815011112e+00,6.541927853390534509e+00
7.116376818466629395e+00,-1.559245204209362967e-01,2.846252750645238194e+00
2.409796040063844735e+00,-1.472127486289157794e+00,5.568295783403645949e+00
3.344359066171660899e+00,-1.610222257734023721e+00,2.363540701824272450e+00
1.148096317474793349e+00,-1.187101317500971476e-02,5.665672379910606793e+00
6.820434061614506049e+00,8.967377644107741297e-01,6.321424032634784140e+00
6.104643881508099668e+00,1.014616141225941348e-01,2.394586991579327862e+00
3.962029036472839216e+00,-1.785007698839287560e+00,4.032220743241310856e+00
6.882836922741181418e+00,-4.484570173644204516e-01,3.176994657412804957e-01
3.022121507287015341e+00,-3.015926967826461080e-01,5.064993068078144089e-01
1.387917967148322607e+00,-1.374183404514305540e+00,5.057018775326361570e+00
1.035986207314818941e+00,9.830318232226331610e-01,4.124064566996461068e+00
6.418703604323374279e+00,-1.069305375676601333e+00,2.694430039775668639e+00
5.327991151227772448e+00,-4.966847130908425001e-01,1.350846341089209535e+00
3.714605048082227690e+00,2.870461133364168305e-01,5.339455227315493602e+00
3.036081077251159499e+00,-1.187698367744794314e+00,4.048227809459462812e+00
5.607047840338461597e+00,1.299857411056581480e+00,7.103878425918438433e-01
7.292999882986377358e+00,1.261473874311804799e+00,3.668260318299437550e+00
4.765627381437073318e+00,-1.878410726424220023e+00,6.840850550809927100e+00
4.284588751522580452e+00,-1.924120664738790953e+00,1.123641373428792223e+00
3.185192253948765817e+00,-1.794439447845592284e+00,1.434756993180953399e+00
1.893299473259658194e+00,-6.129723078669773173e-01,5.286298121623746127e+00
3.059267089521113814e+00,-1.785432332992984428e+00,2.143361768305811044e+00
4.644220942331291013e+00,1.039700696571914218e+00,5.965743602196665663e+00
3.410974899531189042e+00,-8.926491701704466486e-01,5.718261102760213710e-02
6.584463337344589107e+00,3.165472877906698734e-01,2.349007030719235445e+00
7.182054753566175620e+00,-1.827651367199906840e+00,4.144969171370037841e+00
4.174511718452262876e+00,1.421226510277512567e+00,9.301341186707098307e-01
6.063199218709667271e+00,1.954051428095233245e+00,5.276824341061617574e+00
3.696760891618913192e+00,5.830410295372745466e-01,5.287204062801651894e+00
2.656714576374526793e+00,-5.523373613739934740e-01,1.613135511928131205e+00
5.609672760830918925e+00,5.817724978523792778e-01,2.260549714919959374e-01
3.984433060071969734e+00,-5.664312041229355721e-01,2.013714502605298939e+00
4.315216526873656200e+00,1.982128599689964243e+00,5.101023664441912686e+00
1.046082376373404177e+00,-2.373956300458197610e-01,4.357825702855153693e+00
3.040197484683053286e+00,-6.589523211184671325e-01,2.764449059704793488e+00
6.629093145855774694e+00,-1.682340405825215157e+00,3.430524043320831495e+00
1.396881780791107808e+00,1.376404757846045435e+00,5.792887208808708444e+00
7.100113046007234807e+00,-6.877403273365740866e-01,6.501296438999319527e+00
7.140233540592022088e+00,-3.574600700456089797e-01,6.602901863135621774e+00
2.535724193350689326e+00,-1.106227344463260209e+00,4.358918637329017187e+00
6.109882835753449370e+00,2.926135985207523049e-03,2.025488226871245967e+00
5.899450728909254593e+00,1.821030030863416638e+00,9.340274645803114950e-03
5.344525969175557556e+00,-1.096063590540126143e-01,5.023731666448810529e+00
4.182728466866283412e+00,-1.987907155695199268e+00,6.248637401420927162e+00
2.978318049355501707e+00,-1.126239710791709037e+00,3.698594780568946305e+00
2.898159829561223866e+00,-1.460151734797610068e-01,5.374514444242532107e+00
5.524558915066014819e+00,8.929294510128560347e-01,6.055757292757756538e+00
5.039996719124872904e+00,1.488819301915321969e+00,8.960461748554874317e-01
3.778435136137304529e+00,-1.220502753299413712e+00,5.811658098451567334e+00
5.089245819908668089e+00,-1.387122978395602058e+00,6.513332932268482978e+00
7.279129721991389523e+00,5.125301185994950437e-01,1.922779561676749349e+00
6.212291141335537503e+00,-1.774642546176373514e+00,2.332907676425639565e+00
5.247893914290597372e+00,-1.456484525072920810e-01,2.873171575547494028e-01
1.236654267286697806e+00,1.317165664545553838e+00,1.287831984603290181e+00
7.692562509043920471e+00,-3.485102854564310348e-01,4.003668248848604172e-01
7.808020994540851412e+00,1.326481286872924770e-01,4.451530819687219420e+00
6.710096659299900068e+00,6.226273244174742594e-01,4.838702895821242578e+00
1.253153885095594111e+00,-1.930532559927433667e-02,5.835709181095754872e+00
4.739908179406235433e+00,4.302013415238779004e-01,6.585957003154912393e+00
3.289720962471640142e+00,-7.003676816649950787e-01,6.709424996356222692e+00
3.665982869930630716e+00,1.761934914004820385e+00,2.463667134935485059e+00
4.336145413174242513e+00,4.249596641391071294e-01,3.773107649312660516e+00
4.541113823454235643e+00,1.644244023990579784e-01,6.148419669247665809e+00
1.233324298687351384e+00,-1.930061260723164196e+00,2.156197295954778603e+00
7.849410235293283300e+00,1.520867207751279704e+00,3.550245125559393866e+00
5.432440423017181885e+00,2.964201161440787047e-01,3.279351690127973562e+00
5.253116880386198950e+00,-1.581311487848971353e+00,3.316904790215946974e+00
1.035257329373562740e+00,-1.845459754098024430e+00,4.407075803078686072e+00
5.779233594462819923e+00,1.459423496366080819e+00,2.357383133352383808e+00
1.597110072053644414e+00,-1.994782220959454566e+00,4.063009254955721739e-01
3.607320142327808288e+00,-7.311929833684382984e-01,5.468188088336041197e-01
2.287884771545257490e+00,4.091170160386479182e-01,2.990435052260894011e+00
3.372190315234977476e+00,1.386638508908497602e+00,6.750213635499140885e+00
2.473437686706447369e+00,1.681222419359327702e+00,7.273652686832373648e-01
2.261536955756079159e+00,1.855466379275134692e+00,3.478191722396025476e+00
6.048899069191377542e+00,-1.952249485652342464e+00,6.235775560296088038e+00
4.162771532497614224e+00,-1.427091528865170655e+00,1.459518421411088340e+00
4.046139253586312101e+00,1.701049332674968717e+00,2.215073931505391336e+00
2.082081077612071951e+00,1.408877945377579266e+00,3.805083249581831861e+00
4.137894600504498754e+00,-6.647377633373143802e-01,3.275338248041250733e+00
5.967139229698485536e+00,1.868649310293994059e+00,6.425399613243716335e-01
1.476833697339302587e+00,9.582702762897619131e-01,6.614712083109303364e+00
4.009393593770615993e+00,-1.013029063623776427e+00,4.810051535349319174e+00
3.496945538251985841e+00,3.056824377728815101e-01,2.748111682203533412e+00
5.064501665296344157e+00,1.259984402141712145e+00,3.893251140568053881e+00
4.770673893277177058e+00,8.778696192368746765e-01,3.168111043340174682e+00
1.358961107932255441e+00,-1.501036116524340436e+00,1.054102710579697177e+00
6.468984633271937845e+00,-1.308365612316507942e+00,4.476284071046028323e+00
4.234765360018869274e+00,-3.488444866102970998e-01,2.011801541608414734e+00
1.350614804689552084e+00,-2.160769796663246645e-01,1.463935375621976620e+00
2.022048821902195481e+00,1.437059186948610456e+00,2.736805760953731070e+00
2.778296101369062576e+00,1.499200228672117330e+00,1.493622523620758979e+00
7.741242710877937583e+00,-4.359173662709623365e-01,6.946538596758063733e+00
3.858229498012678338e+00,8.266558163556068095e-01,1.555173728527994292e+00
7.773156528679584731e+00,-1.629880926222929460e+00,1.409272560616889880e+00
5.911120591704636773e+00,-5.313718451474969129e-02,2.732446292532499932e+00
6.770899998698810762e+00,1.353900548654465297e+00,5.806856663362768067e+00
5.873987379052363345e+00,1.391919968957726184e+00,6.623981725376903995e+00
7.004866057776114374e+00,-9.922497504608580599e-01,5.504082666243822253e+00
6.763361565365391570e+00,6.488195763277437855e-01,1.447948259566413709e+00
2.504560575615335072e+00,1.754840868502486551e+00,1.040271630255781066e+00
2.696018276957394821e+00,1.429423855774599961e+00,2.634764019187712414e+00
3.908642479363004796e+00,-8.145419010336598653e-01,3.524002274383658762e+00
4.485438597337124023e+00,1.346481798377046957e+00,1.523653390575540501e+00
2.817315965385819077e+00,-2.126834765629261881e-01,1.199633523078290409e+00
1.937922213515531844e+00,7.543370948052685598e-01,3.390579590556063838e+00
3.891696582476810828e+00,4.737142668963416625e-01,1.620154640115731848e+00
2.251874658117524852e+00,9.457430265090631671e-01,3.518300171350776662e+00
4.412541990503627609e+00,-5.250181713349575396e-01,4.354263847425865919e+00
4.861641726661598994e+00,-3.795357408484685280e-01,1.297784455726834763e-01
5.229081940516695504e+00,-8.007455646396475224e-01,4.519458843838683570e+00
7.796029232398552722e+00,1.506017145347593900e+00,5.892448297256843048e+00
3.767461576602220585e+00,-9.132152279030814057e-01,3.824650227406856118e-02
3.853405016188781840e+00,1.243489264433417230e+00,4.720067436520337445e+00
3.163082391200755517e+00,-1.362037128315118029e+00,2.452371594701470592e+00
2.540178488135515611e+00,-7.279391497621361395e-01,3.314402823949275323e+00
7.516049172746279261e+00,-4.532060551099177381e-01,6.130679564301823703e+00
6.860893256545312902e+00,1.271983630525880482e+00,4.519567814866389810e+00
2.357517100874257032e+00,1.171145242733724334e+00,3.060458061726685663e+00
5.773354904574476087e+00,-1.567069453237857513e+00,3.553693248037812058e+00
4.269591940138998787e+00,1.692257107324557364e+00,9.848415066152749198e-01
5.214834279768764347e+00,5.926767340814493856e-01,3.519884453251874490e+00
4.764002546676815442e+00,-2.703817986663912265e-01,1.969015527904882434e+00
6.755968003241283881e+00,1.174188384245557160e+00,6.262453959418262883e+00
4.732736443083021882e+00,1.736715040654432496e+00,3.038971777167021493e+00
4.711644221961531542e+00,-1.534562950862967678e+00,2.262963704901367112e+00
5.857863831683575384e+00,1.854047542504046131e+00,6.555266734424848307e-01
7.063512132425017853e+00,1.353230315674345263e+00,4.363000875861803074e+00
1.123957465315807980e+00,1.479683126782444624e+00,3.253535432871200506e+00
1.996265949310660925e+00,2.292912305397094563e-01,6.139297759981224623e+00
4.891581291168131784e+00,3.900711937525738193e-01,2.283862375438703296e+00
6.223357659262849673e+00,-8.243350254235002339e-01,1.351457578153340666e+00
2.218818691044005309e+00,1.555380303337935644e+00,1.865260090745797683e+00
6.840928498534553981e+00,1.832835372266587992e+00,4.911432504981100067e+00
4.128286869549743443e+00,-1.847711337333788784e+00,3.131093285340764254e+00
6.312867296423064545e+00,8.934971435035374832e-01,6.039291832415267791e+00
1.472547801003454282e+00,1.520829617648661536e+00,1.206537744344762464e+00
5.260870732499279612e+00,-3.288555185675221537e-01,2.130739023229058837e+00
3.418575338152407106e+00,-1.625387110641929311e+00,3.151392358082173439e-01
7.551426810725958561e+00,3.240040919787583462e-01,6.463419622890985039e+00
7.028127483246777274e+00,-8.553139116811041553e-01,1.021825497304923225e+00
3.143602514036094586e+00,-4.427006959606214487e-01,6.616704521118318638e+00
6.287820732744978436e+00,-1.964710770455693201e-01,6.398904719883190317e+00
6.527884393679273423e+00,1.103215792990393851e+00,1.582946824154335186e+00
3.698918539038640318e+00,1.937272129818190525e+00,6.528702018290815090e+00
6.472352081489933795e+00,1.231572988368504262e+00,6.690694459213846201e+00
1.052985219678549633e+00,1.856707424986196564e+00,1.586298846592178791e+00
5.411467207509745414e+00,1.359126793574572112e-01,6.160789829025808295e+00
3.459078140279021163e+00,-1.009123796751862479e+00,3.037545902739263060e+00
3.475080193823257613e+00,1.526807353966774805e+00,4.649733823062685900e+00
1.163473982548655972e+00,-1.203270412225991848e+00,1.215130366775898363e+00
7.249248855901084809e+00,6.361537549455249518e-01,7.642449455955269144e-01
3.960125727528179596e+00,-1.319356096952475355e-01,4.968411789933337985e+00
4.777196859293192155e+00,1.731487379459368814e+00,3.157398067700330824e+00
5.157596413700074933e+00,-1.680996156252204887e+00,6.021881740926323445e+00
6.258453416762384869e+00,-1.793710990111556658e+00,4.463904952998417386e+00
7.608699531067474098e+00,1.443981848328359519e-01,6.901789914501856416e+00
5.099657549456013683e+00,-6.558419871648411004e-01,6.039786142738122088e+00
7.086218091252790785e+00,-9.123147401513249655e-01,3.718310649041928873e+00
7.153613148904168995e+00,1.113996552599112011e+00,3.180721172950217834e+00
5.206258179588060031e+00,1.444741681833674019e+00,2.084520220925183853e+00
5.345205443993460648e+00,-1.982129969063845198e+00,1.006566644778909225e+00
5.383793770654113686e+00,6.465261097547996272e-01,1.915225393476186699e+00
1.146717092965448437e+00,1.765238730981473214e+00,4.634130758004950223e+00
5.949279290039648949e+00,-4.892517736010009166e-01,4.475762737616751252e+00
2.374431891426246999e+00,1.985790042915054787e+00,3.642007746992189432e+00
5.240386736698587455e+00,-1.822821082014892013e+00,6.069642237582011823e+00
1.338714241240865022e+00,-3.474523628821906129e-01,2.050294193556961631e+00
7.172395710428315141e+00,-1.899649690209931130e+00,6.296973319028166038e+00
4.071174190264608583e+00,-8.724069154548454996e-01,4.340028605377391102e+00
1.255379506164575165e+00,-5.525453030490532491e-01,1.858566414994979876e-01
6.392228480459814399e+00,2.883383599043849443e-01,3.172134809706836922e+00
5.157695769757840942e+00,1.178911872826876817e+00,5.588980052689322520e+00
4.685935300617034116e+00,-7.762392180540054198e-01,5.904609932456010846e+00
6.982181620282336354e+00,-1.641206665476602211e+00,6.680954551472031433e+00
1.337960288655380303e+00,-1.042909609136582816e+00,4.583252811015908534e+00
5.317853844718053224e+00,-2.412487257110709216e-01,3.749111123603568796e+00
4.006355908544622757e+00,6.299689385243820716e-01,6.171860598599895553e+00
3.599768461310573375e+00,1.660166728010765258e+00,1.418766611453549764e+00
5.149267586248717166e+00,-1.013151446279408674e+00,6.085397353521692310e+00
7.662492947637467466e+00,1.460932097391681506e+00,1.831124253525020285e+00
2.430597678864703237e+00,1.782185478930441214e+00,6.481521740186021674e+00
1.285035933572858724e+00,8.307073904799486819e-01,1.527318054285125903e+00
7.181190889677158573e+00,1.611199578888061978e+00,5.923259068955566420e+00
7.139444737030400390e+00,2.576192562974335409e-01,6.224257454033674364e+00
5.211941756882354504e+00,3.564678242448935386e-01,3.927500755397549614e+00
4.839398877453394476e+00,9.962104560432738509e-02,4.356757531079501256e+00
2.104265884318727853e+00,-7.372137426991485221e-01,4.258749897304128673e+00
3.295933972606600815e+00,2.916958610975695088e-01,2.832973996402548433e+00
3.774783784674598408e+00,9.918880585252076720e-01,2.542104068024381824e+00
5.414398066513680163e+00,-9.956095076147364331e-01,3.362061133206276864e+00
3.471537452252093203e+00,-2.364700839887832196e-01,4.342643244116310086e+00
2.625737493052119564e+00,-2.553030940696601192e-01,3.041194628626204377e+00
1.481414852640071445e+00,-2.331344186929760198e-01,6.362858769764059730e+00
4.040415010363502368e+00,8.857031088368536587e-01,6.725190521796631238e-01
6.149692549566809774e+00,7.006712987688277217e-01,2.009993276741565804e+00
1.271422923685393558e+00,9.660632089495080344e-01,5.034445940937049002e+00
7.966628859866023760e+00,3.305771488592128549e-01,2.489689225208384649e+00
6.537534697881499213e+00,2.499303809119206576e-01,6.504214779645101530e+00
5.541133674325312342e+00,-6.848239884029547753e-01,3.515422850418619127e+00
5.860875464834056636e+00,1.799080229397300279e+00,3.686394752788433316e+00
3.011551318430786939e+00,1.796359542548706667e+00,5.314077622147828084e-01
5.343481162715280064e+00,1.509352764579392048e+00,1.692715736661620785e-02
4.781021344906051240e+00,4.375379456726213867e-01,3.040641789880293544e+00
4.268750953167972817e+00,5.509502985667511510e-01,6.159877242725120716e+00
5.792803702077062411e+00,1.890803814431753604e+00,4.588894736365737970e+00
5.631236028955361128e+00,1.246661892938848215e+00,3.223833887190339365e-01
4.082631184085441234e+00,-6.509278029061102977e-01,9.030063261312797351e-01
2.865356921811407442e+00,3.412742529464951602e-02,3.389218153240968201e-01
3.947896097724097331e+00,-3.781784526772975497e-01,2.843036525900725309e+00
7.160623585452970730e+00,-1.009789096584485790e-01,5.002702238930256229e+00
4.908883399535336700e+00,6.678230284238928505e-01,1.604782678522372441e+00
5.289309689626399802e+00,1.079999731051089373e+00,6.765423187472108246e+00
7.697198770370538234e+00,-4.158354085204578610e-01,5.715346520661420016e+00
4.436638945067403306e+00,-1.751518788361031032e+00,2.676072510249588365e+00
4.382830505988644987e+00,-1.757395329178552679e-01,6.121245707371243405e+00
2.144225320399286261e+00,-1.353359363879480526e-02,2.061252763284076472e+00
1.046774223989519692e+00,-5.832350576819926857e-01,4.868854060322567179e+00
5.484180206778890287e+00,-3.964190225418464664e-01,5.087017523549164366e-02
3.288857414339024121e+00,1.592086208574904127e+00,2.823008510735088183e+00
6.770736196791805384e+00,5.091088810967296929e-01,2.818031202079517961e+00
4.235688932960519182e+00,1.925598512225580539e+00,5.509929032631347035e+00
1.205209188291203493e+00,-2.198467953143325992e-01,5.067553322999030385e+00
6.962512797349405425e+00,-1.687291716336746461e+00,5.955201321055868746e+00
2.010447837389884196e+00,9.167452998582428236e-01,1.742948910204061841e+00
1.093389643202880013e+00,-1.706390065377235921e+00,1.189063722236927578e+00
4.168560301069232921e+00,9.407000050995786289e-01,9.939292748465355931e-02
7.440802304562397218e+00,-1.249050090872634300e+00,5.565755865028405580e+00
3.989650647500511571e+00,7.747892439610239990e-01,2.607757471965621132e+00
3.380064303398433001e+00,7.518241480216181216e-02,9.747092870009925747e-01
1.250227981376962560e+00,3.726538409994328838e-01,3.550902163752221341e+00
4.985646079867636971e+00,6.005059037630391394e-01,3.973214555497618150e+00
2.479650671820701646e+00,-1.665129238126875855e+00,5.289808231557957541e+00
7.208519652169329994e+00,-1.849841720504131537e+00,6.618786373030266290e+00
2.083910536744775222e+00,-8.740671954547201139e-01,3.742925410828534361e+00
1.001433678167886310e+00,1.878941956241459099e+00,2.592736265429785192e+00
7.275714007775123449e+00,4.514458634979674478e-01,5.860427665160240274e+00
3.128782597344236471e+00,-1.779940803430284824e+00,5.239032491279784765e+00
2.155320685081617338e+00,8.320827323493582561e-01,5.132418872650353237e+00
5.030530486783336030e+00,4.738128731509982927e-02,3.410684782198774911e+00
7.205012931648850483e+00,1.858775014337359810e+00,4.056893253392065191e+00
1.717155231468856513e+00,2.715223313818841966e-01,4.074182258622982111e+00
7.024273039276008213e+00,9.123480000707839821e-02,5.733562715855062386e+00
5.935418575844897404e+00,-9.569566815907544211e-01,2.353997274792531069e+00
1.093450443474155431e+00,4.608883555002640797e-01,4.271626826338037475e+00
7.894152256966143533e+00,1.150282838866776736e+00,3.744721319262422909e+00
5.262416491042703370e+00,2.768431598758493983e-01,1.062352604702957226e+00
2.855292581280918895e+00,1.522921223262887924e+00,4.188266818940895142e+00
5.342605264900364581e+00,6.006494191640903146e-01,6.835505738448350854e+00
6.853077114457901686e+00,1.905266922008026498e-01,1.859175837633502137e+00
7.840853893671773100e+00,-1.386582604077301273e+00,5.953319350004498745e+00
1.867513126542375002e+00,-4.248153340458089566e-01,1.654806276867147874e+00
4.032733058263377579e+00,1.090761089339342682e-01,2.433177040404890246e+00
6.834392308260945903e+00,-1.298308120778350894e+00,3.277383861187996850e+00
